1229,1763403352.3581069
1230,1763403352.4248238
1231,1763403352.458182
1232,1763403352.524899
1233,1763403352.5582573
1234,1763403352.658333
1235,1763403352.6916916
1236,1763403352.7584088
1237,1763403352.8251262
1238,1763403352.8584847
1239,1763403352.9252024
1240,1763403352.958561
1241,1763403352.99192
1242,1763403353.0252788
1243,1763403353.0586374
1244,1763403353.0919964
1245,1763403353.1253552
1246,1763403353.158714
1247,1763403353.2254322
1248,1763403353.2587934
1249,1763403353.3255162
1250,1763403353.392239
1251,1763403353.4256005
1252,1763403353.4923239
1253,1763403353.5590475
1254,1763403353.6257713
1255,1763403353.6257713
1256,1763403353.692495
1257,1763403353.7592192
1258,1763403353.825944
1259,1763403353.859306
1260,1763403353.8926685
1261,1763403353.9593933
1262,1763403354.0261185
1263,1763403354.0928438
1264,1763403354.1262066
1265,1763403354.1929324
1266,1763403354.2596521
1267,1763403354.293009
1268,1763403354.3263662
1269,1763403354.359723
1270,1763403354.359723
1271,1763403354.459794
1272,1763403354.4931512
